industry_id,primary_category,market
7213,Education, All Students 
7214,Recreation, Social Network Media 
7215,Video on Demand, Education 
7216,Usability, Software 
7217,Web Development, Android 
7218,Communities, Sports 
7219,Productivity Software, Apps 
7220,Colleges, Systems 
7221,Angels, Startups 
7222,Media, Women 
7223,Technology, Construction 
7224,Education, Apps 
7225,DIY, Education 
7226,Information Technology, Consulting 
7227,Consumer Goods, E-Commerce 
7228,Human Resources, Teenagers 
7229,QR Codes, Advertising 
7230,Virtualization, Flash Storage 
7231,Technology, Hotels 
7232,Information Technology, Online Identity 
7233,Document Management, Medical 
7234,VoIP, Wireless 
7235,Design, Tablets 
7236,Communications Infrastructure, Wireless 
7237,Photography, Forums 
7238,Finance, Television 
7239,Social Media, Video Streaming 
7240,Ediscovery, Social Network Media 
7241,Navigation, Fleet Management 
7242,Consumers, Search 
7243,Finance, Recruiting 
7244,Finance, Services 
7245,Hospitality, Technology 
7246,Manufacturing, Nanotechnology 
7247,Mobile Security, Mobile 
7248,Enterprises, Messaging 
7249,Data Visualization, Data Centers 
7250,Business Productivity, Billing 
7251,Real Time, SaaS 
7252,Business Analytics, Social Media Monitoring 
7253,Consulting, Clean Technology 
7254,College Recruiting, Social Recruiting 
7255,Open Source, Cloud Infrastructure 
7256,Apps, Information Services 
7257,Testing, Mobile 
7258,Social Media Monitoring, Text Analytics 
7259,Software, Public Transportation 
7260,Coupons, Sales and Marketing 
7261,Universities, Universities 
7262,Colleges, E-Commerce 
7263,Personal Finance, Messaging 
7264,Translation, Curated Web 
7265,Human Resources, Messaging 
7266,Collaborative Consumption, Logistics 
7267,Incentives, Loyalty Programs 
7268,Photography, Entertainment 
7269,Gadget, Gadget 
7270,Mobile, Health Care 
7271,Health and Wellness, Babies 
7272,Design, Reputation 
7273,Beauty, Social Media 
7274,Data Centers, Security 
7275,Online Shopping, Group Buying 
7276,Big Data, Agriculture 
7277,Content, Career Management 
7278,Charity, Social Network Media 
7279,Developer APIs, Reviews and Recommendations 
7280,Social Media Marketing, Apps 
7281,Games, Virtual Worlds 
7282,Social Media, Apps 
7283,Tablets, Software 
7284,Social Media Marketing, Facebook Applications 
7285,Agriculture, Hospitality 
7286,Curated Web, Internet 
7287,Social Media Monitoring, Intellectual Property 
7288,Graphics, Distributors 
7289,Guides, Weddings 
7290,Retail, Art 
7291,iPhone, Internet Marketing 
7292,Advertising, Real Estate 
7293,Data Security, Video 
7294,Advertising, Media 
7295,Customer Service, Mobile Payments 
7296,Graphics, Design 
7297,E-Commerce, Lifestyle 
7298,Clinical Trials, Health and Wellness 
7299,Digital Media, Mobile Video 
7300,SaaS, Career Planning 
7301,Creative, Music 
7302,News, Commercial Real Estate 
7303,Content, Public Relations 
7304,Hardware, Curated Web 
7305,Creative, Printing 
7306,Emerging Markets, Emerging Markets 
7307,Lifestyle, Hospitality 
7308,Local Advertising, Consulting 
7309,New Technologies, Social Business 
7310,Medical Professionals, Medical 
7311,App Stores, Photography 
7312,Wealth Management, Mobile 
7313,Crowdsourcing, Social Business 
7314,iPhone, Mobile Games 
7315,Contact Management, Web Tools 
7316,Weddings, Online Travel 
7317,Sports, Mobile 
7318,Beauty, Consumers 
7319,Startups, Privacy 
7320,Film Production, Cloud Management 
7321,Consulting, Big Data 
7322,Market Research, Technology 
7323,Virtual Workforces, Real Time 
7324,Web Design, Education 
7325,Photo Sharing, Hardware + Software 
7326,Opinions, Photo Sharing 
7327,Incentives, SaaS 
7328,Digital Media, Optimization 
7329,Identity, Advertising 
7330,News, Entertainment 
7331,File Sharing, Photography 
7332,Advertising Platforms, Analytics 
7333,Content Syndication, Machine Learning 
7334,Enterprise Software, Networking 
7335,Analytics, Consumer Internet 
7336,Data Security, Fraud Detection 
7337,Virtual Goods, Fantasy Sports 
7338,Brewing,
7339,Outdoors, Curated Web 
7340,Travel, Technology 
7341,Email Marketing, Internet Marketing 
7342,Artists Globally, Travel 
7343,Public Relations, Brand Marketing 
7344,Photography, Music 
7345,Advertising, Television 
7346,Mobile, Ediscovery 
7347,Task Management, Online Scheduling 
7348,Incentives, Finance 
7349,RFID, Art 
7350,Theatre, E-Commerce 
7351,Music Venues, Curated Web 
7352,Bitcoin, Ticketing 
7353,Music, Social Media Marketing 
7354,Event Management, Apps 
7355,Events, E-Commerce 
7356,Social Media, Ticketing 
7357,Hardware, Ticketing 
7358,Ticketing, Mobile Commerce 
7359,Publishing, Web Tools 
7360,Content Syndication, Social Media 
7361,Data Mining, Computers 
7362,Education, Stock Exchanges 
7363,Telecommunications, Enterprise Software 
7364,Business Services, Project Management 
7365,Hardware + Software, Apps 
7366,Social CRM, Social Media 
7367,Ticketing, Mobile 
7368,Mobile Games, Real Time 
7369,Enterprise Software, Tracking 
7370,Productivity Software, Task Management 
7371,Finance, Photography 
7372,Curated Web, Service Providers 
7373,Visualization, Big Data Analytics 
7374,iPhone, Web Hosting 
7375,Sales and Marketing, Document Management 
7376,Web Tools, Consumers 
7377,CAD, 3D 
7378,Content, Journalism 
7379,Specialty Foods, Mobile 
7380,Sales and Marketing, Marketplaces 
7381,Health and Wellness, Photography 
7382,Social Network Media, Communities 
7383,Environmental Innovation, Enterprise Software 
7384,Gambling, E-Commerce 
7385,Concerts, Sports 
7386,Skill Assessment, Collaboration 
7387,Data Security, Photography 
7388,Mobile, Consumer Goods 
7389,Video Conferencing, Archiving 
7390,Marketplaces, Cosmetics 
7391,Discounts, Customer Service 
7392,Consumer Electronics, Virtual Worlds 
7393,Digital Media, Domains 
7394,Blogging Platforms, Services 
7395,Online Travel, Publishing 
7396,Digital Media, Video Streaming 
7397,3D, Medical Devices 
7398,Personalization, Natural Language Processing 
7399,Location Based Services, Application Platforms 
7400,Photo Sharing, Browser Extensions 
7401,Open Source, Enterprise Software 
7402,Social Network Media, Mobile Payments 
7403,Brand Marketing, Twitter Applications 
7404,Fitness, Personal Health 
7405,Virtual Worlds, Software 
7406,Social Network Media, Lifestyle 
7407,Digital Media, Small and Medium Businesses 
7408,Big Data, E-Commerce 
7409,Data Centers, Unifed Communications 
7410,Sales and Marketing, Mobile Commerce 
7411,Adventure Travel, Curated Web 
7412,Big Data Analytics, Medical 
7413,Restaurants, Tourism 
7414,Android, iPad 
7415,Offline Businesses, Tourism 
7416,Travel & Tourism, Travel 
7417,Marketplaces, Tourism 
7418,Nonprofits, Software 
7419,Maps, iPhone 
7420,Commercial Real Estate, Real Estate Investors 
7421,Educational Games, Mobile Games 
7422,Public Safety, Public Safety 
7423,Analytics, Stock Exchanges 
7424,Pets, Tracking 
7425,Electronics, Online Shopping 
7426,Investment Management, E-Commerce 
7427,B2B, Legal 
7428,Trading, Marketplaces 
7429,Trading, Education 
7430,Corporate Training, Recruiting 
7431,Gamification, Music 
7432,Education, Trading 
7433,Social Media, Digital Entertainment 
7434,Business Information Systems, Training 
7435,Software, Personalization 
7436,CRM, Analytics 
7437,Radical Breakthrough Startups, Wireless 
7438,Intellectual Property, Software 
7439,Local, Translation 
7440,Investment Management, Mobile Payments 
7441,Real Time, Transportation 
7442,Local, Services 
7443,Crowdsourcing, Local 
7444,Enterprise Software, Marketing Automation 
7445,Language Learning, Local 
7446,Big Data, Payments 
7447,Android, Clean Technology 
7448,Mobile Payments, Hotels 
7449,Collaborative Consumption, Aerospace 
7450,Content, Travel 
7451,Online Travel, Social Travel 
7452,Homeless Shelter, Hotels 
7453,Consulting, Supply Chain Management 
7454,Utilities, Software 
7455,Location Based Services, Restaurants 
7456,Marketing Automation, Communications Infrastructure 
7457,Networking, Travel 
7458,Wireless, Hardware 
7459,Social Media Marketing, Direct Marketing 
7460,Big Data Analytics, iOS 
7461,Politics, Governments 
7462,Sponsorship, Brand Marketing 
7463,Lifestyle, Shopping 
7464,Identity, Design 
7465,Collaboration, Cloud Security 
7466,Communities, Consulting 
7467,Wireless, Fitness 
7468,Social Media, SaaS 
7469,Recycling, Material Science 
7470,Internet, Universities 
7471,Advertising, Marketing Automation 
7472,Open Source, iOS 
7473,Communications Hardware, Wireless 
7474,Law Enforcement, Software 
7475,Online Travel, Hotels 
7476,Outdoors, Travel 
7477,Incentives, Social Media 
7478,Customer Service, Sales and Marketing 
7479,Travel, Events 
7480,Advertising Platforms, Online Travel 
7481,Business Services, Tourism 
7482,Social Media, Travel & Tourism 
7483,Services, Hotels 
7484,Social Network Media, Travel 
7485,Adventure Travel, Tourism 
7486,Software Compliance, Information Security 
7487,Clean Technology, Consulting 
7488,iPad, Games 
7489,Networking, Public Relations 
7490,Green, Green 
7491,Career Planning, Enterprise Software 
7492,Employment, Search 
7493,Retail Technology, Mobile Payments 
7494,Enterprises, Transportation 
7495,Fashion, Brand Marketing 
7496,Optimization, Social Media Platforms 
7497,Automotive, Public Transportation 
7498,SaaS, Data Visualization 
7499,Social Network Media, Payments 
7500,Online Identity, Online Identity 
7501,Gift Exchange, Gift Exchange 
7502,Technology, Mobile Commerce 
7503,Identity, Collaborative Consumption 
7504,Identity, Reputation 
7505,Privacy, Enterprise Software 
7506,Video on Demand, Social Media 
7507,Privacy, Security 
7508,E-Commerce, Payments 
7509,DOD/Military, Location Based Services 
7510,Social Media, Fashion 
7511,Local, Android 
7512,Content Syndication, Analytics 
7513,Fantasy Sports, Content Discovery 
7514,Video, Analytics 
7515,Skill Assessment, Parenting 
7516,Construction, Local 
7517,Law Enforcement, Public Relations 
7518,Mobile, Guides 
7519,SaaS, Music 
7520,Video Editing, Music 
7521,Music Services, Entertainment 
7522,Lifestyle, Social Media 
7523,Biotechnology, Artificial Intelligence 
7524,Design, iOS 
7525,Brand Marketing, Marketing Automation 
7526,Games, Consumer Electronics 
7527,Travel, Entertainment 
7528,Financial Services, Social Commerce 
7529,Universities, Peer-to-Peer 
7530,Q&A, Marketplaces 
7531,Internet, English-Speaking 
7532,Finance, Tutoring 
7533,Internet TV, Internet TV 
7534,Video, Jewelry 
7535,Mobile Video, Video 
7536,E-Commerce, Video 
7537,Advertising, Online Reservations 
7538,Gamification, Digital Media 
7539,Video, Hotels 
7540,Translation, Employment 
7541,Supply Chain Management, Publishing 
7542,Analytics, Media 
7543,Opinions, Music 
7544,Recruiting, E-Commerce 
7545,Messaging, Game 
7546,File Sharing, Universities 
7547,Kids, Publishing 
7548,Social Media, Security 
7549,Online Reservations, Search 
7550,Advertising, Apps 
7551,Social Media, Video Games 
7552,Twitter Applications, Brand Marketing 
7553,Virtual Goods, E-Commerce 
7554,Surveys, Social Media Monitoring 
7555,Collaboration, Productivity Software 
7556,Kids, Curated Web 
7557,MicroBlogging, Curated Web 
7558,Personal Branding, Monetization 
7559,Psychology, Mobile 
7560,Document Management, Hardware + Software 
7561,Mobile Games, Apps 
7562,Hardware, Audio 
7563,Sales and Marketing, DIY 
7564,Medical, Payments 
7565,Startups, SEO 
7566,Intellectual Asset Management, Mobile 
7567,Wireless, Hardware + Software 
7568,College Campuses, Nonprofits 
7569,Cloud Computing,
7570,Communications Infrastructure, Social Network Media 
7571,Communications Infrastructure, Software 
7572,Quantified Self, Health Care 
7573,Business Intelligence, Search 
7574,Education, College Campuses 
7575,Location Based Services, Privacy 
7576,Art, Social Network Media 
7577,Security, Communications Hardware 
7578,Consulting, Web Development 
7579,Storage, Energy Storage 
7580,Small and Medium Businesses, University Students 
7581,Social Media, Technology 
7582,Machine Learning, Translation 
7583,Navigation, E-Commerce 
7584,Discounts, Wine And Spirits 
7585,Employment, Nonprofits 
7586,Social Media, Nightlife 
7587,Apps, Events 
7588,Cloud Infrastructure, Visualization 
7589,Mobile, Online Travel 
7590,Distribution, Retail 
7591,Web Tools, Domains 
7592,Storage, Data Centers 
7593,Recruiting, Staffing Firms 
7594,Web Development, SaaS 
7595,Promotional, Retail 
7596,All Students, Universities 
7597,Career Management, University Students 
7598,Consumers, Technology 
7599,App Marketing, Technology 
7600,Enterprises, Networking 
7601,Storage, Price Comparison 
7602,Natural Language Processing, Search 
7603,Analytics, Apps 
7604,Property Management, Curated Web 
7605,Social Media, Network Security 
7606,Marketplaces, Legal 
7607,Consumer Internet, Software 
7608,Rapidly Expanding, Education 
7609,IT Management, Networking 
7610,Travel, Colleges 
7611,Entrepreneur, Venture Capital 
7612,Internet Marketing, Sales and Marketing 
7613,CAD, Software 
7614,Intellectual Asset Management, Clean Technology 
7615,Subscription Businesses, Retail 
7616,Real Estate, Local 
7617,Technology, Home Decor 
7618,Apps, Health and Wellness 
7619,Politics, Green 
7620,Travel, Local Search 
7621,Project Management, Mobile Commerce 
7622,E-Commerce, Social Network Media 
7623,Aerospace, Big Data 
7624,Mobile Emergency&Health, Startups 
7625,Web Design, Reviews and Recommendations 
7626,Maps, Web Development 
7627,Analytics, Customer Service 
7628,Mobile, Art 
7629,Open Source, Nonprofits 
7630,Communities, P2P Money Transfer 
7631,Education, Predictive Analytics 
7632,Wine And Spirits, Restaurants 
7633,Human Computer Interaction, User Experience Design 
7634,User Experience Design, Mobile Analytics 
7635,Collaboration, Financial Services 
7636,Marketplaces, Timeshares 
7637,Information Technology, Cloud Security 
7638,Travel & Tourism, Online Travel 
7639,Predictive Analytics, Big Data Analytics 
7640,Billing, Mobile 
7641,Biometrics, Enterprise Software 
7642,Technology, Security 
7643,Big Data Analytics, Utilities 
7644,Crowdfunding, Analytics 
7645,Search, Events 
7646,Network Security, Human Resources 
7647,Games, iOS 
7648,Data Center Infrastructure, Data Centers 
7649,Electronics, Biotechnology 
7650,Sports, Software 
7651,Classifieds, Real Estate 
7652,Networking, Insurance 
7653,Marketplaces, World Domination 
7654,Real Time, Facebook Applications 
7655,Virtual Worlds, Enterprise Software 
7656,Personalization, Content 
7657,Construction, Software 
7658,Video, Gift Card 
7659,Collaborative Consumption, Internet of Things 
7660,Virtualization, Web Development 
7661,Brand Marketing, Automotive 
7662,Crowdfunding, Finance Technology 
7663,Fashion, Flash Sales 
7664,Weddings, Events 
7665,Social Media Marketing, Curated Web 
7666,Web Hosting, Security 
7667,Energy Efficiency, Email 
7668,Databases, Video 
7669,Big Data, Internet of Things 
7670,Consumers, Solar 
7671,Identity, Hardware + Software 
7672,Employment, Security 
7673,Web Development, iOS 
7674,Customer Support Tools, Enterprise Software 
7675,Product Design, Networking 
7676,Peer-to-Peer, Social Network Media 
7677,Security, Finance 
7678,Brand Marketing, Events 
7679,Big Data Analytics, Databases 
7680,Risk Management, Internet 
7681,Business Intelligence, Enterprise Software 
7682,Business Intelligence, Cloud Computing 
7683,Content Creators, Content 
7684,Veterinary, Veterinary 
7685,Android, Public Transportation 
7686,Games, Entertainment Industry 
7687,Apps, Photo Sharing 
7688,Lasers, Semiconductors 
7689,Mobile, Mobility 
7690,E-Commerce, Databases 
7691,Crowdsourcing, Technology 
7692,Content Delivery, Peer-to-Peer 
7693,Online Reservations, Resorts 
7694,Fraud Detection, Enterprise Software 
7695,Crowdsourcing, Digital Entertainment 
7696,Marketplaces, Mobile 
