startup_id,cluster,log_funding,funding_rounds,years_since_founded,num_round_types_used,category_count
939,3,13.887832149776026,2,3.0,1,1.0
941,2,15.708187487079849,2,4.0,2,1.0
942,2,16.785925074816024,2,3.0,3,3.0
943,2,14.917717378554931,1,5.0,2,1.0
945,1,15.780054724586456,4,7.0,3,1.0
946,1,18.22222981742365,4,15.0,4,1.0
947,1,16.61139329325868,5,9.0,4,1.0
948,2,14.80876270134486,1,8.0,2,1.0
951,1,17.697074376526267,5,8.2,5,4.0
953,2,16.118095750958314,1,14.0,2,1.0
955,1,15.59957398851216,3,6.8,4,3.0
957,2,18.493001414834318,2,7.0,3,1.0
960,1,18.538459166264776,3,6.0,4,3.0
961,1,16.951004773893423,3,14.0,4,2.0
962,2,15.201805169084134,1,8.0,2,1.0
963,0,16.15731646026544,2,3.0,2,4.0
965,2,15.879279803275354,2,6.0,2,1.0
966,1,18.252262104161723,4,11.8,3,1.0
968,2,16.152497174294005,2,6.0,3,1.0
969,3,13.217675375388819,1,13.0,1,1.0
970,1,16.994397416248084,4,8.0,3,4.0
971,2,16.79460524120408,2,12.0,3,1.0
972,1,17.028205560845393,6,8.0,4,1.0
974,1,16.395727463314174,4,4.7,4,1.0
975,1,17.216707972959764,6,16.0,3,3.0
976,2,14.690979711984754,1,17.0,2,1.0
977,1,17.60231406818399,4,6.0,3,1.0
979,1,15.796512164761882,4,7.0,3,1.0
980,2,16.380459992348886,1,3.0,2,2.0
981,2,16.811242881518265,1,14.0,1,1.0
982,2,14.038654909278163,1,2.4,2,2.0
983,2,14.077875591662238,1,2.8,2,2.0
985,2,16.012735246411598,2,3.0,3,2.0
986,1,17.514340367683854,4,12.0,5,3.0
987,3,11.51293546492023,1,2.6,1,4.0
988,2,17.50439003707821,1,4.0,1,1.0
989,2,15.687312888712007,2,3.1,3,1.0
991,1,17.352365848777787,6,27.0,2,2.0
992,3,8.160803920954665,1,5.8,1,4.0
993,0,14.89392047945086,1,7.8,2,7.0
994,1,18.596237814779194,7,11.0,6,1.0
995,2,16.118095750958314,3,8.0,2,1.0
998,2,18.5517090151307,3,10.0,2,3.0
1000,3,13.505409719106664,1,3.0,1,2.0
1001,2,13.864572113875065,2,4.2,2,1.0
1002,0,14.403297778421795,1,0.7,1,5.0
1004,2,18.002733481880075,2,6.0,3,2.0
1005,2,15.24117009295634,2,3.0,3,3.0
1008,0,10.905845882847675,2,4.1,1,6.0
1009,2,16.176364653421913,3,20.0,1,1.0
1010,3,13.972515161474428,1,5.4,1,1.0
1011,3,13.815511557963774,1,5.4,1,1.0
1012,0,11.608244735642321,1,4.8,1,7.0
1014,0,12.206077645517674,1,0.8,1,5.0
1015,3,13.384729180332174,1,2.0,1,2.0
1016,0,13.493928313146206,1,4.0,1,5.0
1017,1,18.105970012811294,7,11.0,6,6.0
1018,3,13.122365377402328,1,4.0,1,1.0
1019,2,14.030622744032508,1,36.0,1,2.0
1020,2,14.819446166125,2,2.7,3,1.0
1021,3,14.403297778421795,1,1.6,1,3.0
1022,0,12.611541086966115,2,2.7,1,5.0
1023,2,15.424948670398354,1,19.0,1,1.0
1025,2,14.220976332738882,2,4.8,2,2.0
1026,2,14.946912992035967,1,12.0,2,3.0
1027,3,12.429220196836383,1,5.0,1,1.0
1028,3,13.132315688453556,2,5.0,1,1.0
1030,2,16.300417291085605,2,5.0,3,4.0
1032,3,13.60479076121576,1,6.0,1,1.0
1034,2,15.194478395536093,2,8.0,1,1.0
1036,2,13.830400155679214,2,3.6,2,1.0
1038,0,14.403297778421795,2,3.1,1,4.0
1039,2,15.607270193858982,1,13.0,1,1.0
1040,1,17.59928897097917,6,9.0,4,1.0
1042,3,14.508658238524095,1,4.4,1,3.0
1044,3,9.392745258631441,1,5.3,1,2.0
1045,2,15.520258832020865,2,10.0,3,1.0
1046,3,9.909419921189237,1,5.0,1,3.0
1050,3,13.487007879880162,1,4.9,1,3.0
1051,2,15.520258832020865,2,13.0,2,4.0
1052,0,12.700771936142122,3,3.5,2,4.0
1053,2,15.483217567201578,2,7.0,2,1.0
1054,3,13.060490101343552,2,4.7,1,1.0
1055,0,11.312948972937553,1,6.8,1,7.0
1056,3,12.611541086966115,1,4.0,1,1.0
1057,2,14.669926311652166,2,3.3,3,2.0
1058,2,14.285514812209815,1,19.0,1,1.0
1059,2,14.624737991936094,1,16.0,1,1.0
1060,3,14.220976332738882,1,3.0,1,1.0
1061,2,15.21051710751763,3,14.0,2,1.0
1062,2,14.508658238524095,1,3.0,1,1.0
1063,3,9.210440366976517,1,7.3,1,3.0
1064,2,15.722240667324844,2,8.0,1,1.0
1065,2,16.951004817371683,1,18.0,2,1.0
1066,1,14.88022163978423,3,9.2,4,1.0
1067,2,14.74736002257903,1,6.0,1,2.0
1068,2,14.789844889563506,2,4.0,1,1.0
1070,2,17.11134746100564,2,8.4,3,1.0
1071,2,14.603968372873895,2,2.2,3,3.0
1072,3,10.596659732783579,1,0.7,1,1.0
1073,0,11.51293546492023,2,5.9,1,5.0
1075,1,17.496417944421438,9,7.7,5,1.0
1076,2,15.201805169084134,2,2.6,2,2.0
1077,3,10.452302362206153,2,0.9,1,3.0
1078,2,14.285514812209815,1,4.8,1,1.0
1079,3,12.779875885354993,3,7.0,1,1.0
1080,3,10.12667110305036,1,1.0,1,1.0
1083,0,15.01002648666798,1,5.0,1,6.0
1084,3,12.441148720271016,1,10.0,1,1.0
1085,0,12.45293662970407,2,3.6,1,5.0
1086,0,13.217675375388819,2,7.0,2,6.0
1087,2,15.687312888712007,1,8.0,2,4.0
1088,1,16.29204904211537,3,2.7,3,4.0
1089,2,17.57671069691365,2,5.0,3,1.0
1090,0,19.328939308161516,2,11.0,3,10.0
1091,2,14.24729362374025,3,4.4,1,1.0
1093,3,12.637708947385393,2,5.4,1,1.0
1094,0,14.220976332738882,1,4.0,1,6.0
1096,1,15.830413711839864,3,6.0,3,1.0
1097,2,15.931766193248746,2,12.0,3,1.0
1099,0,14.128975867571382,1,4.3,1,7.0
1100,1,15.694120432893444,3,4.1,3,3.0
1103,3,13.069097612659732,1,8.0,1,1.0
1104,3,13.304686600863562,1,3.3,1,2.0
1105,1,14.747756131737088,3,3.0,4,3.0
1106,1,17.216707972959764,3,7.3,4,3.0
1107,2,15.424948670398354,1,13.0,2,4.0
1109,3,13.049794835104816,2,2.1,1,1.0
1111,3,10.165890277802454,1,2.8,1,2.0
1112,0,13.304686600863562,1,2.4,1,5.0
1113,3,13.058377237009754,1,4.4,1,1.0
1114,0,14.648420115681892,1,8.9,1,6.0
1115,3,11.350418300109132,1,0.4,1,1.0
1117,2,16.759949589762293,2,13.0,3,1.0
1118,0,12.905452860309719,3,1.8,3,4.0
1119,2,14.503645699213111,1,5.0,1,1.0
1120,3,14.030622744032508,2,1.7,1,1.0
1121,3,9.868481943337313,1,4.0,1,4.0
1122,1,17.661393782255395,4,8.1,4,2.0
1123,0,14.603968372873895,1,3.0,2,8.0
1124,2,15.424948670398354,1,3.5,2,1.0
1125,1,15.163583966004193,3,2.4,3,3.0
1127,0,17.05418904934434,3,2.2,3,8.0
1129,2,17.565014657424058,2,13.0,3,1.0
1130,2,17.428566750425453,2,10.0,2,1.0
1131,0,13.122365377402328,1,6.6,1,4.0
1132,1,17.1871075041849,4,10.0,5,4.0
1133,0,13.017005083966255,1,9.0,1,4.0
1134,2,14.346139397261565,1,4.2,1,1.0
1135,3,14.077875591662238,1,2.3,1,1.0
1136,2,16.906553056777135,2,15.4,2,1.0
1138,1,14.601854778128708,3,3.9,3,1.0
1140,1,17.84912923282609,5,5.9,2,3.0
1141,1,16.257857680289998,6,3.7,4,1.0
1144,3,14.0225255403564,2,7.8,1,3.0
1145,2,14.508658238524095,1,66.0,2,3.0
1147,0,15.001690096873624,2,4.8,2,5.0
1148,3,13.356646255406224,1,2.0,1,3.0
1152,3,11.51293546492023,2,7.0,1,1.0
1154,1,16.69510225254114,4,9.0,4,3.0
1157,3,12.73670383776449,4,2.9,2,2.0
1158,3,14.508658238524095,1,4.2,1,3.0
1159,0,13.815511557963774,1,6.9,1,4.0
1160,1,18.30414693893237,4,7.8,4,1.0
1161,2,15.754252361425857,2,11.0,3,1.0
1163,3,9.210440366976517,1,1.0,1,2.0
1164,2,16.811242881518265,1,8.0,1,3.0
1166,2,15.631962802384313,2,7.8,2,1.0
1167,3,10.819798284210286,1,6.0,1,1.0
1168,3,11.51293546492023,2,5.7,2,1.0
1171,3,13.652992804936396,2,1.8,1,1.0
1173,3,14.508658238524095,1,3.0,1,2.0
1174,3,11.225256725762893,1,17.0,1,1.0
1175,0,13.997832948091215,2,2.8,1,4.0
1176,3,14.077875591662238,3,4.1,1,3.0
1179,0,15.555976908243359,2,2.3,3,4.0
1181,0,15.984564372619506,4,2.7,3,9.0
1182,3,13.217675375388819,1,4.0,1,1.0
1183,1,14.952702649318217,4,4.5,2,2.0
1185,2,14.905284234257833,1,7.0,1,2.0
1186,3,12.657151449598695,1,7.0,1,2.0
1187,3,11.14941291205769,1,1.1,1,4.0
1190,2,15.201805169084134,1,5.0,2,1.0
1191,2,15.789591722875162,2,4.4,3,2.0
1192,0,13.122365377402328,1,4.0,1,4.0
1193,3,10.802998284370267,1,6.0,1,3.0
1196,2,14.077875591662238,1,6.5,2,1.0
1197,2,13.468603467127405,2,6.3,2,2.0
1198,3,11.51293546492023,1,7.8,1,1.0
1199,2,14.648420115681892,2,9.0,3,1.0
1200,1,17.05418904934434,3,7.0,3,3.0
1201,1,18.337092026611327,7,15.0,4,1.0
1203,0,11.51293546492023,1,1.7,1,6.0
1207,2,17.781085723620475,1,13.0,1,1.0
1208,2,16.785925074816024,3,14.0,2,1.0
1209,3,13.081543466215237,1,4.0,1,1.0
1211,2,15.862729482596173,1,10.0,1,1.0
1212,2,17.32705602664604,2,12.0,3,1.0
1213,3,13.003582093664077,1,7.0,1,1.0
1216,2,13.6373152763756,1,18.0,1,1.0
1217,2,16.325109901643454,2,8.0,2,1.0
1218,1,16.10298211467111,4,7.0,4,1.0
1219,1,16.749367480991666,3,8.0,4,1.0
1220,1,17.872101347882385,3,8.0,3,1.0
1222,2,14.847627211596183,2,18.0,2,1.0
1223,2,14.220976332738882,1,6.0,2,1.0
1224,3,12.019749091416921,1,7.0,1,1.0
1226,2,14.220976332738882,1,6.7,1,1.0
1227,2,15.46416937585933,1,12.0,2,1.0
1229,2,16.468752592994022,1,10.0,2,1.0
1230,2,13.836857090863823,1,10.0,2,2.0
1231,3,14.038654909278163,1,6.0,1,1.0
1232,1,16.166933528275177,3,11.0,4,1.0
1234,3,12.994532278619134,1,11.0,1,1.0
1235,2,16.60124999179687,1,14.0,1,1.0
1236,1,17.41336730043254,11,16.0,7,1.0
1239,3,12.025755079404917,1,4.0,1,1.0
1241,1,18.226228239848407,5,12.0,3,2.0
1242,0,13.122365377402328,1,7.9,1,5.0
1245,3,13.171155446333852,1,9.0,1,1.0
1246,2,15.424948670398354,1,5.0,1,1.0
1251,3,9.210440366976517,1,13.0,1,1.0
1252,3,13.53794513916692,1,2.0,1,1.0
1253,2,14.508658238524095,1,8.0,1,1.0
1255,3,12.206077645517674,2,7.0,1,1.0
1258,3,13.122365377402328,1,5.0,1,1.0
1259,2,16.380459992348886,1,6.0,2,1.0
1262,3,12.959844447906553,2,3.0,1,1.0
1263,3,11.333882527624876,1,6.0,1,1.0
1264,2,13.590544096157863,2,13.0,1,1.0
1265,2,14.096923772119156,2,30.0,1,1.0
1267,0,12.429220196836383,1,7.0,1,5.0
1268,3,11.820064516753519,1,3.0,1,2.0
1270,3,12.721888795877375,2,5.0,1,2.0
1271,1,16.915602891887552,3,13.0,3,1.0
1276,2,16.993564429978885,3,11.0,2,1.0
1279,2,15.314017133154755,1,12.0,1,1.0
1281,3,14.220976332738882,1,5.0,1,1.0
1286,3,13.720266475975441,1,2.2,1,1.0
1288,3,9.90353755128617,1,0.5,1,1.0
1289,0,14.220976332738882,1,9.0,1,5.0
1290,3,11.51293546492023,1,7.0,1,4.0
1293,2,14.508658238524095,1,5.0,2,1.0
1294,2,15.525698554330328,1,13.0,2,1.0
1295,2,13.815511557963774,2,23.0,2,3.0
1296,0,12.886643575525625,3,3.0,1,5.0
1297,2,15.424948670398354,2,3.0,2,1.0
1299,3,12.083842862732112,1,5.9,1,2.0
1300,3,9.471935109664646,1,4.3,2,2.0
1301,2,14.220976332738882,1,22.0,1,1.0
1302,0,12.899222326086994,1,2.0,1,5.0
1304,0,14.087902073403429,1,4.8,2,4.0
1306,1,18.450858781612542,4,12.0,2,1.0
1307,3,11.51293546492023,1,1.0,1,3.0
1311,0,13.509054688788591,1,3.2,1,6.0
1312,2,13.815511557963774,1,4.7,2,2.0
1313,2,16.705882371415992,1,39.0,1,1.0
1314,3,13.997832948091215,1,2.9,1,1.0
1315,0,12.502964675816745,2,2.8,2,4.0
1316,0,16.693359847117172,1,13.8,2,5.0
1318,3,10.126551100650167,1,4.0,1,1.0
1319,0,12.770482637169394,2,5.3,2,7.0
1322,1,16.942271137784317,3,10.0,4,3.0
1323,0,14.603968372873895,2,4.6,1,4.0
1324,2,16.588099342704055,1,9.0,1,1.0
1325,3,11.736085016156439,1,6.0,1,1.0
1326,1,15.835807140399384,3,8.0,3,1.0
1327,0,14.461996331941716,2,3.8,3,6.0
1328,2,14.151983508870947,2,9.0,1,1.0
1329,3,12.429220196836383,1,3.3,1,3.0
1331,2,15.671808704579888,2,7.0,3,3.0
1332,0,13.384729180332174,1,6.0,1,4.0
1334,1,14.831538745686235,3,5.0,4,4.0
1336,2,16.7790862564849,2,8.0,2,1.0
1337,2,16.801937722964414,2,10.0,1,2.0
1338,1,16.903321477354723,3,6.0,4,1.0
1340,2,14.817979353051891,3,3.3,2,2.0
1342,1,16.321582468333396,9,9.0,7,1.0
1344,2,16.993564429978885,2,2.0,2,3.0
1345,2,13.962205800672564,2,38.0,1,1.0
1346,2,15.891195176236904,1,13.6,1,1.0
1347,0,13.12985127301023,4,2.9,2,4.0
1348,1,16.27983611252855,6,21.0,1,1.0
1350,1,17.50439003707821,3,16.0,3,1.0
1353,1,18.390221546776935,4,2.9,5,1.0
1354,3,12.570719231334277,2,8.4,1,2.0
1356,1,19.35132779298166,5,10.0,4,1.0
1357,3,13.815511557963774,1,5.0,1,2.0
1358,3,13.56061701801207,3,4.0,1,1.0
1359,0,13.815511557963774,1,23.0,1,5.0
1360,3,11.982935344196433,2,1.0,1,2.0
1364,3,13.122365377402328,2,11.0,1,2.0
1365,2,15.520258832020865,3,5.0,2,3.0
1367,1,18.469017310023638,6,9.0,7,2.0
1371,2,15.424948670398354,1,29.0,1,1.0
1372,2,18.826145858727198,1,28.0,1,2.0
1373,1,17.63102268503801,3,18.0,3,1.0
1374,2,17.147715103853763,2,16.0,3,3.0
1375,1,16.906553056777135,3,5.8,3,5.0
1377,1,18.60716031919374,5,11.0,3,1.0
1378,1,17.958645300228824,4,4.0,2,1.0
1382,2,15.055376719004569,3,7.0,1,1.0
1383,3,10.967163271323342,1,3.5,1,1.0
1385,2,15.607270193858982,1,6.0,2,1.0
1386,1,15.941505836301351,10,16.0,2,1.0
1387,1,16.8746502131587,6,14.0,2,1.0
1388,0,12.07824495582233,2,0.5,1,5.0
1390,2,16.588099342704055,1,8.0,2,2.0
1391,2,15.894952224644102,1,8.0,1,1.0
1392,3,14.162824524347062,1,4.0,1,1.0
1393,3,9.433563920090563,1,0.7,1,3.0
1394,1,16.90199719478673,5,6.0,4,1.0
1395,0,14.92423917030864,1,4.0,2,5.0
1396,1,17.316553304762056,4,6.0,3,1.0
1398,1,18.151195107601247,4,15.0,5,1.0
1400,3,11.51293546492023,1,3.9,1,2.0
1401,0,13.217675375388819,2,11.8,3,4.0
1406,2,14.220976332738882,1,10.0,1,3.0
1408,2,18.258161826219297,2,9.0,1,1.0
1410,0,14.077875591662238,3,5.0,2,5.0
1411,1,15.527505239228866,3,13.0,4,4.0
1412,3,14.269763925478152,1,2.0,1,2.0
1414,3,12.206077645517674,2,1.4,1,1.0
1415,2,17.385043282614657,3,17.0,1,1.0
1417,3,12.899222326086994,1,5.0,1,1.0
1418,2,15.022058743148188,1,30.0,2,1.0
1419,2,14.220976332738882,2,2.5,1,1.0
1420,2,13.886238323651607,2,5.5,3,3.0
1421,1,17.971263763989,4,15.0,3,3.0
1422,0,16.166885910365842,2,15.0,3,6.0
1425,1,18.577599027571523,5,5.0,4,1.0
1426,0,16.118095750958314,4,8.9,1,8.0
1430,3,12.250591797134664,1,8.0,1,1.0
1433,3,14.220976332738882,1,3.0,1,1.0
1434,3,14.220976332738882,1,3.0,1,1.0
1435,2,13.652992804936396,3,4.6,2,1.0
1436,3,12.694652660348845,1,3.0,1,1.0
1437,1,16.10298211467111,3,5.8,3,5.0
1440,2,14.760661207140078,1,10.0,1,1.0
1443,3,6.90875477931522,1,1.6,1,2.0
1445,2,17.32705602664604,2,23.0,1,1.0
1447,3,13.60507343695956,2,1.8,1,3.0
1448,2,16.13789837629371,3,30.0,1,1.0
1451,0,13.917165115032732,1,10.7,2,9.0
1454,2,13.815511557963774,2,3.1,2,1.0
1456,3,9.90353755128617,1,1.6,1,3.0
1458,4,18.78532386448472,2,115.0,3,1.0
1459,1,16.937875526504495,4,6.0,5,2.0
1461,2,17.72753358339242,1,12.0,2,1.0
1462,2,16.677711496036597,1,3.0,2,1.0
1464,2,17.265498135541893,2,8.0,1,1.0
1465,2,13.993657580167481,2,1.4,2,2.0
1466,2,17.129696599000436,1,13.0,2,1.0
1467,3,12.323860125621126,1,3.0,1,1.0
1469,3,9.210440366976517,1,5.7,1,2.0
1470,0,12.765691290604371,2,5.0,1,8.0
1471,0,10.463131911491967,1,2.9,1,7.0
1473,2,13.973625654809842,1,15.0,1,1.0
1476,1,18.619531610894253,3,12.0,4,1.0
1477,0,14.949956741241444,2,12.0,3,5.0
1478,1,16.176539166479046,7,7.0,2,1.0
1479,2,16.380459992348886,1,18.0,1,1.0
1480,2,17.536373082144337,1,18.0,2,1.0
1484,2,16.454567959008102,3,12.0,2,1.0
1485,3,12.429220196836383,1,2.0,1,1.0
1486,3,13.122365377402328,1,11.0,1,1.0
1487,2,16.012735246411598,2,20.0,2,1.0
1488,3,11.51293546492023,3,1.0,1,2.0
1489,3,11.429587333346895,2,2.8,1,3.0
1491,2,16.52356082573315,2,21.0,2,1.0
1494,2,15.129867359111746,1,5.0,1,1.0
1498,1,18.123782008247513,8,8.8,8,1.0
1500,3,10.819798284210286,1,3.0,1,2.0
1502,0,13.369225017834633,1,3.2,1,7.0
1504,2,17.0751444137071,2,11.0,1,1.0
1506,2,14.508658238524095,1,4.0,1,1.0
1507,0,13.815511557963774,2,7.9,1,6.0
1508,2,14.34209476052116,1,5.0,1,1.0
1511,1,18.32642501901505,6,18.0,5,1.0
1512,2,14.434402832499321,1,5.0,1,1.0
1513,3,11.51293546492023,1,8.6,1,1.0
1514,2,14.508658238524095,2,3.7,1,1.0
1515,2,14.508658238524095,1,10.0,1,1.0
1517,1,16.47068509057811,6,9.0,4,3.0
1518,3,11.225256725762893,1,4.8,1,3.0
1519,1,16.99170273985289,5,10.0,4,1.0
1523,2,15.76142084987672,1,14.0,2,1.0
1525,1,17.52908303930264,3,9.0,4,5.0
1526,1,15.95910003670115,6,10.0,3,1.0
1528,0,12.429220196836383,1,8.2,1,8.0
1530,1,17.91401314693255,4,11.0,4,1.0
1531,2,16.206564390479105,2,18.0,3,1.0
1532,0,13.122365377402328,1,9.3,1,5.0
1533,2,18.27939292501946,3,7.0,2,2.0
1534,2,14.508658238524095,1,10.0,2,1.0
1538,0,15.150511887854474,3,3.7,2,6.0
1539,2,14.731801689838349,2,19.9,3,1.0
1540,2,16.341239282272525,1,13.9,1,3.0
1543,2,15.068273812173887,1,3.3,2,1.0
1544,3,10.596659732783579,1,2.1,1,3.0
1545,3,13.815511557963774,1,6.0,1,1.0
1546,3,8.517393171418904,1,2.8,1,1.0
1547,0,14.508658238524095,1,4.2,1,6.0
1548,3,11.457233034874355,1,2.5,1,3.0
1551,2,16.993564429978885,2,4.0,1,1.0
1552,3,12.100717685412471,1,2.0,1,1.0
1553,2,17.445170678943438,2,20.0,1,1.0
1554,3,13.815511557963774,1,1.6,1,3.0
1555,2,14.845130332288226,2,11.0,2,1.0
1557,2,18.21822179607509,1,11.0,1,1.0
1560,3,13.122365377402328,1,1.7,1,1.0
1562,3,10.414333176102122,2,3.6,1,3.0
1565,3,10.596659732783579,1,9.0,1,1.0
1566,2,14.657078174676883,2,14.0,1,1.0
1567,3,11.813037464800539,1,1.5,1,4.0
1568,1,16.823640709237896,4,13.0,4,1.0
1570,0,14.711598990684092,2,1.1,3,5.0
1572,0,13.997832948091215,1,5.2,1,5.0
1577,1,16.950964773093403,5,5.2,4,1.0
1578,1,15.373655386537118,4,2.3,3,2.0
1581,3,11.517763741610478,2,5.5,1,3.0
1587,2,16.648723960844016,2,13.0,2,1.0
1589,3,10.596659732783579,1,5.0,1,1.0
1591,2,14.949641201687905,2,10.0,2,1.0
1592,2,17.216707972959764,1,14.2,2,1.0
1593,2,16.666217117271472,2,15.0,3,1.0
1595,3,10.706519996625316,1,2.5,1,1.0
1599,2,16.811242881518265,2,9.7,3,1.0
1600,0,15.830413711839864,2,8.0,3,5.0
1602,3,13.652992804936396,1,9.0,1,1.0
1603,1,18.702093210937722,6,10.0,5,1.0
1608,2,15.424948670398354,1,14.0,2,1.0
1609,1,16.932607622800507,3,3.6,4,1.0
1613,3,12.429220196836383,1,10.0,1,3.0
1614,3,10.596659732783579,1,2.0,1,1.0
1615,0,16.012735246411598,2,5.0,3,7.0
1619,2,14.682611465815636,2,34.0,2,1.0
1621,2,16.118095750958314,1,8.6,2,3.0
1622,2,17.034386422832473,1,16.0,1,1.0
1623,1,17.503102458536784,8,15.0,3,1.0
1624,2,17.382783633000383,2,18.0,2,3.0
1625,1,20.493626233146646,6,6.4,6,2.0
1626,2,15.259655343429602,3,5.0,2,1.0
1632,1,19.436304759358283,3,9.9,3,1.0
1634,2,17.129696599000436,2,16.0,3,5.0
1638,2,16.341239282272525,3,15.0,1,1.0
1639,3,13.742093270310013,1,1.2,1,1.0
1642,2,16.811242881518265,1,8.1,2,1.0
1643,0,15.06484881166992,2,2.5,1,4.0
1645,2,16.195056784687036,3,12.0,2,1.0
1648,3,13.527829818844937,1,8.0,1,1.0
1649,2,14.88022163978423,2,1.0,2,1.0
1650,2,15.607270193858982,1,41.0,1,2.0
1652,0,15.11706396273788,1,9.0,1,5.0
1653,3,13.45883704259595,3,3.0,1,2.0
1654,0,15.262429305606455,2,2.5,2,4.0
1655,3,13.399667787709928,1,5.2,1,2.0
1657,0,13.321430606182433,3,5.7,3,4.0
1660,2,15.424948670398354,2,4.0,2,1.0
1661,3,12.899222326086994,1,4.1,1,1.0
1662,2,15.607270193858982,1,14.7,1,1.0
1664,2,14.732616557417485,1,4.6,2,2.0
1665,2,16.166885910365842,2,8.0,3,1.0
1666,0,13.017005083966255,2,5.7,1,4.0
1667,0,14.508658238524095,1,0.7,1,8.0
1668,2,14.508658238524095,2,17.0,1,1.0
1669,2,16.118095750958314,1,23.0,2,1.0
1670,1,18.154577511246718,6,23.0,4,1.0
1671,3,14.736192036387353,1,2.0,1,3.0
1672,2,17.989897843244528,4,11.0,1,1.0
1674,3,14.04662307257814,1,1.3,1,3.0
1675,0,15.033386563317146,2,2.9,2,9.0
1676,1,17.660324835089344,4,13.0,5,2.0
1677,1,17.32582018872284,4,4.0,3,6.0
1678,2,16.678078742857952,2,11.0,3,1.0
1679,2,14.731801689838349,1,3.1,1,1.0
1680,3,13.997832948091215,1,3.0,1,1.0
1681,1,17.66565809584454,6,13.0,3,1.0
1682,1,17.514835294679976,5,3.7,5,3.0
1683,3,11.082157933374816,1,5.0,1,1.0
1684,2,19.23161096461314,2,12.0,2,2.0
1685,3,13.840203170554645,1,2.0,1,1.0
1687,2,17.29859261138053,2,11.0,3,1.0
1690,3,13.815511557963774,1,3.0,1,1.0
1691,1,17.874686697402748,10,9.0,5,1.0
1692,0,14.220976332738882,2,3.8,1,5.0
1694,1,16.091751778288117,5,7.0,4,8.0
1695,0,15.46416937585933,2,4.2,2,5.0
1696,0,16.257857680289998,2,6.0,3,6.0
1698,3,14.220976332738882,1,1.3,1,1.0
1699,3,14.038654909278163,1,4.0,1,2.0
1700,3,13.815511557963774,1,6.0,1,1.0
1703,2,15.040388616763673,1,8.2,1,1.0
1704,3,12.765691290604371,1,3.6,1,4.0
1706,0,11.51293546492023,1,5.0,1,6.0
1709,3,11.51293546492023,1,2.0,1,1.0
1713,0,12.206077645517674,1,4.0,1,5.0
1715,2,15.520258832020865,3,16.0,1,1.0
1717,2,14.508658238524095,1,11.7,2,3.0
1718,1,15.434037242097206,3,3.5,3,1.0
1720,0,13.122365377402328,1,1.7,1,4.0
1721,2,17.077445910607096,1,10.0,1,1.0
1723,2,16.454567959008102,1,5.0,1,1.0
1724,1,15.201805169084134,3,14.0,3,2.0
1725,3,12.231335827022464,2,2.5,1,1.0
1726,1,18.235555271859372,4,8.0,4,2.0
1727,2,16.744301479226024,2,22.0,1,1.0
1728,2,14.704369248436933,2,1.9,1,1.0
1729,2,18.237959119141873,1,26.0,1,1.0
1730,1,16.886042510816004,7,11.0,4,1.0
1731,3,14.230916755958816,2,2.0,1,3.0
1733,2,16.090535022038118,2,6.0,1,1.0
1734,2,15.894952224644102,1,11.0,2,1.0
1736,0,13.652992804936396,2,4.9,1,5.0
1737,0,13.060490101343552,2,2.9,1,5.0
1741,0,10.221177355572257,1,1.0,1,5.0
1742,2,14.45736497045232,1,8.1,1,1.0
1745,1,17.79948208131658,5,10.0,4,1.0
1746,0,15.46416937585933,2,4.6,3,4.0
1747,3,11.225256725762893,1,0.6,1,2.0
1749,1,17.591790652878185,6,10.0,4,1.0
1750,0,13.122365377402328,1,5.0,1,4.0
1751,2,14.844287834930595,2,10.0,2,1.0
1753,1,16.269736755863555,5,7.0,3,1.0
1755,3,12.429220196836383,1,4.6,1,2.0
1756,2,17.22335251545768,2,12.0,3,1.0
1757,3,13.152413321152059,2,7.0,1,1.0
1758,3,11.51293546492023,1,2.0,1,1.0
1759,3,10.308985993422082,1,3.3,1,3.0
1761,2,17.11134746100564,2,14.0,2,1.0
1762,1,14.709440745860974,4,6.8,3,2.0
1764,3,11.872437380895715,1,2.1,1,2.0
1768,2,14.041052031962483,1,18.0,1,1.0
1769,2,14.616166395273979,3,4.0,2,1.0
1772,2,13.815511557963774,1,4.7,2,2.0
1776,3,13.64718184312328,2,6.0,1,1.0
1778,2,18.72816545105327,1,15.0,1,2.0
1781,3,13.304686600863562,1,10.0,1,1.0
1782,2,14.914123179965662,2,16.0,1,1.0
1790,3,10.596659732783579,1,3.4,1,1.0
1791,2,15.623357428241027,2,12.0,2,1.0
1792,2,14.08840457411636,2,5.0,1,1.0
1794,3,12.533579815765737,1,3.0,1,1.0
1797,0,14.508658238524095,1,10.0,2,9.0
1800,2,14.430696737594902,3,3.2,2,1.0
1801,2,16.811242881518265,2,4.0,3,1.0
1802,1,15.732433905440182,3,5.0,4,1.0
1805,1,17.553113126380804,4,4.0,4,1.0
1806,2,16.828099997748897,2,10.0,3,1.0
1807,1,18.46947091764561,4,11.0,5,3.0
1808,2,16.454567959008102,1,13.0,2,2.0
1810,2,15.382806229736598,1,11.0,1,1.0
1811,1,16.217372770225424,3,9.0,3,1.0
1815,2,15.319588176962746,1,1.0,1,2.0
1816,2,16.367140917749655,1,4.0,2,1.0
1817,3,12.509368436980559,1,1.0,1,1.0
1818,2,15.635486504971144,1,12.0,1,1.0
1819,3,10.819798284210286,1,2.5,1,2.0
1820,2,13.47302165746721,2,11.0,2,1.0
1821,0,13.256056506948731,1,8.0,1,4.0
